date,deal,amount,open,high,low,close,RD,volume,MA5,MA10,MA20,MA30,SMA5,SMA10,SMA20,SMA30,EMA5,EMA10,EMA20,EMA30,WMA5,WMA10,WMA20,WMA30,next_high,next_low,change_n_pct,signal,high_max,threshold,target,upper_band,middle_band,lower_band
2016-10-14,34340209,6450978969,187.0,189.0,186.5,188.0,-0.5,13583,188.29999999999987,187.05,184.25,182.11666666666673,188.29999999999987,187.05,184.25,182.11666666666673,188.04743074619287,187.07729223776272,184.9260460824092,183.07424068555613,188.3666666667005,187.81818181818159,186.3333333333334,184.57849462365593,206.8,169.20000000000002,0.7978723404255319,0,189.5,195.52,0.007978723404255319,193.39603739331926,184.25,175.10396260668074
2016-10-17,37878270,7051992670,186.5,187.5,185.0,186.5,-1.5,9908,187.99999999999986,187.45,184.825,182.51666666666674,187.99999999999986,187.45,184.825,182.51666666666674,187.53162049746192,186.97233001271496,185.07594645551308,183.29525741552027,187.76666666670053,187.7181818181816,186.54761904761912,184.86129032258066,205.15,167.85,2.1447721179624666,0,190.5,193.96,0.021447721179624665,192.963028016664,184.825,176.68697198333598
2016-10-18,40651809,7582450283,186.5,187.0,185.5,187.0,0.5,8180,187.89999999999986,187.55,185.425,182.88333333333338,187.89999999999986,187.55,185.425,182.88333333333338,187.3544136649746,186.97736091949406,185.25918965022612,183.53427306613187,187.43333333336722,187.6363636363634,186.75476190476198,185.1505376344086,205.70000000000002,168.3,0.8021390374331552,0,190.5,194.48000000000002,0.01871657754010695,192.23877281687544,185.425,178.61122718312458
2016-10-19,38143867,7206475473,187.5,189.5,187.5,189.5,2.5,8834,187.89999999999986,187.8,186.225,183.4166666666667,187.89999999999986,187.8,186.225,183.4166666666667,188.06960910998308,187.43602257049514,185.6630763502046,183.91915867476854,187.9666666667006,187.99090909090887,187.14285714285722,185.5774193548387,208.45000000000002,170.55,0.79155672823219,0,191.0,197.08,0.0079155672823219,190.55483833416417,186.225,181.89516166583581
2016-10-20,15736203,2989556440,189.5,190.5,189.0,190.5,1.0,4787,188.29999999999987,188.25,186.625,183.95000000000007,188.29999999999987,188.25,186.625,183.95000000000007,188.87973940665537,187.99310937585966,186.1237357454232,184.343729082848,188.83333333336728,188.48181818181794,187.55000000000007,186.03440860215053,209.55,171.45000000000002,1.3123359580052494,0,193.0,198.12,0.013123359580052493,190.9824648592947,186.625,182.2675351407053
2016-10-21,22316844,4246605266,191.0,192.0,188.5,188.5,-2.0,8198,188.39999999999986,188.35,186.9,184.35000000000005,188.39999999999986,188.35,186.9,184.35000000000005,188.75315960443692,188.08527130752154,186.35004662681146,184.611875593632,188.900000000034,188.5272727272725,187.72857142857148,186.3279569892473,207.35000000000002,169.65,1.5915119363395225,0,193.0,196.04000000000002,0.023872679045092837,190.99389789809288,186.9,182.80610210190713
2016-10-24,14381349,2742131352,191.0,191.0,189.5,191.0,2.5,5860,189.29999999999987,188.65,187.25,184.75000000000006,189.29999999999987,188.65,187.25,184.75000000000006,189.50210640295793,188.61522197888127,186.7928993290199,185.02401265210736,189.76666666670067,189.00909090909067,188.11904761904768,186.75698924731182,210.10000000000002,171.9,-1.3089005235602094,0,193.0,198.64000000000001,0.010471204188481676,191.48674403286435,187.25,183.01325596713565
2016-10-25,19145940,3680309682,192.0,193.0,191.0,193.0,2.0,7455,190.49999999999986,189.2,187.625,185.05000000000007,190.49999999999986,189.2,187.625,185.05000000000007,190.66807093530528,189.4124543463574,187.38405177387514,185.53859248100366,191.00000000003405,189.79999999999976,188.66666666666674,187.28924731182795,212.3,173.70000000000002,-1.8134715025906734,0,193.0,200.72,0.0,192.46106244790238,187.625,182.78893755209762
2016-10-26,24885036,4758575792,190.5,192.5,190.5,191.5,-1.5,7594,190.89999999999986,189.4,187.825,185.3333333333334,190.89999999999986,189.4,187.825,185.3333333333334,190.94538062353686,189.79200810156516,187.7760468430299,185.9231994177131,191.33333333336742,190.2181818181816,189.03571428571436,187.70537634408603,210.65,172.35,-1.5665796344647518,0,191.5,199.16,0.0,192.94627913709144,187.825,182.70372086290854
2016-10-27,26883192,5089143513,191.5,191.5,188.5,188.5,-3.0,9385,190.49999999999986,189.4,188.1,185.63333333333338,190.49999999999986,189.4,188.1,185.63333333333338,190.13025374902458,189.5570975376442,187.84499476274132,186.08944461657032,190.53333333336744,190.05454545454523,189.10000000000008,187.90967741935484,207.35000000000002,169.65,0.5305039787798408,0,189.5,196.04000000000002,0.005305039787798408,192.72168800331502,188.1,183.47831199668497
2016-10-28,33106885,6268990744,189.5,190.0,188.5,189.5,1.0,6562,190.69999999999987,189.55,188.3,186.01666666666674,190.69999999999987,189.55,188.3,186.01666666666674,189.9201691660164,189.54671616716345,188.0026143091469,186.30948044775934,190.20000000003412,190.07272727272704,189.2333333333334,188.15913978494623,208.45000000000002,170.55,-1.8469656992084433,0,189.5,197.08,0.0,192.79888875167654,188.3,183.80111124832348
2016-10-31,25830651,4871340189,189.0,190.5,186.5,188.5,-1.0,6560,190.19999999999987,189.75,188.6,186.46666666666673,190.19999999999987,189.75,188.6,186.46666666666673,189.44677944401093,189.3564041367701,188.04998437494243,186.4508042898394,189.46666666670083,189.88181818181795,189.25238095238103,188.31935483870967,207.35000000000002,169.65,-2.122015915119363,0,189.5,196.04000000000002,0.005305039787798408,192.2276714294439,188.6,184.9723285705561
2016-11-01,15128851,2854597839,188.5,189.5,187.5,189.5,1.0,5917,189.49999999999986,190.0,188.775,186.95000000000007,189.49999999999986,190.0,188.775,186.95000000000007,189.46451962934063,189.38251247553916,188.18808110113838,186.64752659372073,189.23333333336754,189.83636363636342,189.33809523809532,188.51505376344085,208.45000000000002,170.55,-2.638522427440633,0,189.5,197.08,0.0,192.21701975589966,188.775,185.33298024410036
2016-11-02,16529619,3085447900,187.5,188.0,186.0,186.0,-3.5,7380,188.39999999999986,189.65,188.725,187.36666666666673,188.39999999999986,189.65,188.725,187.36666666666673,188.30967975289374,188.7675102072593,187.9796924248395,186.60575068444842,188.06666666670088,189.10909090909067,189.0738095238096,188.45376344086023,204.60000000000002,167.4,1.6129032258064515,0,189.0,193.44,0.016129032258064516,192.2953641270881,188.725,185.15463587291188
2016-11-03,25531563,4724824155,185.5,186.5,184.5,184.5,-1.5,7976,187.59999999999985,189.05,188.65,187.4333333333334,187.59999999999985,189.05,188.65,187.4333333333334,187.03978650192917,187.9915992604849,187.64829314628335,186.46989580158078,186.76666666670093,188.17272727272703,188.67142857142863,188.2688172043011,202.95000000000002,166.05,2.168021680216802,0,189.0,191.88,0.024390243902439025,192.49837628097848,188.65,184.80162371902153
2016-11-04,15107076,2791857480,184.5,186.0,184.0,184.5,0.0,7260,186.59999999999985,188.65,188.5,187.4833333333334,186.59999999999985,188.65,188.5,187.4833333333334,186.19319100128612,187.35676303130583,187.34845570378016,186.34280574986587,185.73333333336763,187.34545454545432,188.27619047619055,188.07956989247313,202.95000000000002,166.05,-1.3550135501355014,0,189.0,191.88,0.024390243902439025,192.73083916026056,188.5,184.26916083973944
2016-11-07,21430225,4023208624,186.5,189.0,186.0,189.0,4.5,7934,186.69999999999987,188.45,188.55,187.65000000000006,186.69999999999987,188.45,188.55,187.65000000000006,187.12879400085743,187.65553338925022,187.5057456367535,186.5142376369713,186.53333333336766,187.40909090909068,188.3238095238096,188.17741935483872,207.9,170.1,-1.8518518518518516,0,189.0,196.56,0.0,192.77965719650953,188.55,184.3203428034905
2016-11-08,15954387,3011077756,190.0,190.0,188.0,188.5,-0.5,6225,186.49999999999986,188.0,188.6,187.75000000000006,186.49999999999986,188.0,188.6,187.75000000000006,187.58586266723827,187.8090727730229,187.60043652849126,186.64235133781187,187.1333333333677,187.41818181818158,188.3190476190477,188.23225806451612,207.35000000000002,169.65,-3.7135278514588856,0,188.5,196.04000000000002,0.0,192.80238027789053,188.6,184.39761972210945
2016-11-09,55579000,10245544000,190.0,190.5,182.0,182.0,-6.5,22278,185.69999999999987,187.05,188.225,187.56666666666672,185.69999999999987,187.05,188.225,187.56666666666672,185.72390844482553,186.75287772338237,187.0670616210159,186.34284479988852,185.63333333336772,186.3272727272725,187.69047619047626,187.86129032258066,200.20000000000002,163.8,-0.8241758241758242,0,185.5,189.28,0.019230769230769232,193.28933608679569,188.225,183.1606639132043
2016-11-10,38869432,7258713102,187.0,188.0,185.5,185.5,3.5,13292,185.89999999999986,186.75,188.075,187.65000000000006,185.89999999999986,186.75,188.075,187.65000000000006,185.64927229655035,186.52508177367648,186.91781765710962,186.28846771602474,185.56666666670108,186.0454545454543,187.43095238095245,187.7279569892473,204.05,166.95000000000002,-2.964959568733154,0,185.5,192.92000000000002,0.0,193.27379793798772,188.075,182.87620206201225
2016-11-11,67636187,12291321069,181.5,183.0,181.0,181.5,-4.0,19522,185.29999999999987,185.95,187.75,187.51666666666674,185.29999999999987,185.95,187.75,187.51666666666674,184.26618153103357,185.61143054209893,186.40183502309918,185.9795343149909,184.10000000003444,185.09090909090887,186.80476190476196,187.33118279569894,199.65,163.35,-0.8264462809917356,0,181.5,188.76000000000002,0.0,193.68717104351896,187.75,181.81282895648104
2016-11-14,48032589,8680850609,181.0,182.0,180.0,180.5,-1.0,14717,183.59999999999985,185.15,187.45,187.45000000000007,183.59999999999985,185.15,187.45,187.45000000000007,183.0107876873557,184.68207953444457,185.83975549708973,185.62601597208825,182.50000000003448,184.09999999999977,186.11428571428578,186.8784946236559,198.55,162.45000000000002,0.554016620498615,0,181.5,187.72,0.00554016620498615,194.16490878568172,187.45,180.73509121431826
2016-11-15,33528517,6055348577,179.5,182.0,179.0,180.0,-0.5,11312,181.89999999999986,184.2,187.1,187.25000000000006,181.89999999999986,184.2,187.1,187.25000000000006,182.00719179157048,183.83079234636375,185.2835883068907,185.26304719969545,181.3000000000345,183.16363636363613,185.40476190476198,186.3978494623656,198.00000000000003,162.0,0.5555555555555556,0,181.5,187.20000000000002,0.008333333333333333,194.560562981438,187.1,179.63943701856198
2016-11-16,35293770,6403374640,180.5,183.0,180.0,180.0,0.0,10900,181.49999999999986,183.6,186.625,187.01666666666674,181.49999999999986,183.6,186.625,187.01666666666674,181.33812786104698,183.13428464702488,184.78038942052015,184.92349576745704,180.6666666667012,182.39999999999978,184.72857142857148,185.93010752688173,198.00000000000003,162.0,0.5555555555555556,0,181.5,187.20000000000002,0.008333333333333333,194.6054448497562,186.625,178.6445551502438
2016-11-17,23256023,4214237980,182.0,182.5,180.5,181.5,1.5,5234,180.69999999999987,183.3,186.175,186.86666666666673,180.69999999999987,183.3,186.175,186.86666666666673,181.39208524069798,182.83714198392946,184.4679713804706,184.70262507278238,180.66666666670122,182.01818181818157,184.24047619047627,185.5741935483871,199.65,163.35,1.3774104683195594,0,184.0,188.76000000000002,0.013774104683195593,194.24516108884904,186.175,178.10483891115098
2016-11-18,23731433,4291503493,181.5,181.5,180.0,181.0,-0.5,6949,180.59999999999985,182.95,185.8,186.65000000000006,180.59999999999985,182.95,185.8,186.65000000000006,181.2613901604653,182.50311616866955,184.13768839185434,184.46374603582868,180.76666666670127,181.59999999999977,183.7476190476191,185.19569892473118,199.10000000000002,162.9,2.4861878453038675,0,185.5,188.24,0.024861878453038673,194.09698740507466,185.8,177.50301259492537
2016-11-21,15622673,2824317313,180.5,181.5,180.0,181.0,0.0,6391,180.69999999999987,182.15,185.3,186.4166666666667,180.69999999999987,182.15,185.3,186.4166666666667,181.17426010697687,182.22982231982053,183.83886092596344,184.24027854964618,180.90000000003462,181.24545454545432,183.29047619047626,184.83118279569894,199.10000000000002,162.9,1.1049723756906076,0,185.5,188.24,0.024861878453038673,193.4877957961822,185.3,177.1122042038178
2016-11-22,31348118,5758734362,182.0,185.0,181.5,184.0,3.0,10086,181.49999999999986,181.7,184.85,186.30000000000007,181.49999999999986,181.7,184.85,186.30000000000007,182.11617340465125,182.5516728071259,183.8542075044431,184.22477670773353,182.00000000003465,181.58181818181794,183.16666666666674,184.6752688172043,202.4,165.6,-1.0869565217391304,0,185.5,191.36,0.008152173913043478,192.24662085009038,184.85,177.4533791499096
2016-11-23,23068606,4278324376,184.5,186.5,184.0,185.5,1.5,9806,182.59999999999985,182.05,184.55,186.1666666666667,182.59999999999985,182.05,184.55,186.1666666666667,183.24411560310082,183.08773229673938,184.0109496468771,184.30704917820233,183.33333333336802,182.27272727272705,183.22857142857148,184.6236559139785,204.05,166.95000000000002,-0.8086253369272237,0,185.5,192.92000000000002,0.0,191.3020367297555,184.55,177.7979632702445
2016-11-24,19098768,3505303784,184.0,185.0,183.0,183.0,-2.5,6354,182.89999999999986,181.8,184.275,185.9833333333334,182.89999999999986,181.8,184.275,185.9833333333334,183.16274373540054,183.07178097005948,183.91466872812688,184.22272342476992,183.46666666670137,182.4454545454543,183.08095238095245,184.41935483870967,201.3,164.70000000000002,-0.546448087431694,0,184.0,190.32,0.00546448087431694,190.80550534032335,184.275,177.74449465967666
2016-11-25,10226870,1866763623,182.5,183.5,182.0,182.0,-1.0,4117,183.09999999999985,181.85,183.9,185.7833333333334,183.09999999999985,181.85,183.9,185.7833333333334,182.77516249026704,182.87691170277594,183.73231932544815,184.07932191349445,183.16666666670142,182.48181818181794,182.86428571428578,184.16236559139784,200.20000000000002,163.8,0.5494505494505495,0,184.0,189.28,0.01098901098901099,190.0367743970268,183.9,177.76322560297322
2016-11-28,22360419,4097502666,181.5,184.0,181.5,184.0,2.0,6548,183.69999999999987,182.2,183.675,185.70000000000007,183.69999999999987,182.2,183.675,185.70000000000007,183.18344166017803,183.0811095749985,183.7578127230245,184.07420437068836,183.46666666670143,182.87272727272705,182.8738095238096,184.047311827957,202.4,165.6,-0.5434782608695652,0,184.0,191.36,0.0,189.43932996973447,183.675,177.91067003026555
2016-11-29,26894638,4930405401,183.5,185.0,182.0,182.0,-2.0,6259,183.29999999999987,182.4,183.3,185.5333333333334,183.29999999999987,182.4,183.3,185.5333333333334,182.78896110678537,182.88454419772603,183.59040198749835,183.94038473386976,182.9000000000348,182.83636363636342,182.71428571428578,183.80860215053764,200.20000000000002,163.8,-2.197802197802198,0,183.0,189.28,0.005494505494505495,188.4419840528704,183.3,178.15801594712963
2016-11-30,54053279,9882147890,181.5,183.0,181.5,183.0,1.0,5767,182.79999999999987,182.7,183.15,185.31666666666672,182.79999999999987,182.7,183.15,185.31666666666672,182.85930740452358,182.90553616177584,183.53417322678422,183.87971475103944,182.80000000003483,182.9454545454543,182.68571428571437,183.6451612903226,201.3,164.70000000000002,-2.185792349726776,0,183.0,190.32,0.0,188.14099188538748,183.15,178.15900811461253
2016-12-01,13923341,2540480903,182.0,183.0,181.5,183.0,0.0,6514,182.79999999999987,182.85,183.075,185.06666666666672,182.79999999999987,182.85,183.075,185.06666666666672,182.90620493634904,182.92271140508933,183.48329958613812,183.8229589606498,182.86666666670152,182.99999999999977,182.67142857142863,183.4956989247312,201.3,164.70000000000002,-0.546448087431694,0,183.0,190.32,0.0,188.0275246087249,183.075,178.1224753912751
2016-12-02,53946366,9634395330,179.0,179.5,178.0,178.0,-5.0,21618,181.99999999999986,182.55,182.75,184.71666666666673,181.99999999999986,182.55,182.75,184.71666666666673,181.27080329089935,182.02767296780036,182.9610805779345,183.44728418899498,181.26666666670155,182.1181818181816,182.18809523809531,183.03978494623655,195.8,160.20000000000002,1.9662921348314606,0,182.0,185.12,0.02247191011235955,188.12121960079887,182.75,177.37878039920113
2016-12-05,32249536,5771614169,178.0,180.0,178.0,179.0,1.0,10198,180.99999999999986,182.35,182.25,184.31666666666672,180.99999999999986,182.35,182.25,184.31666666666672,180.51386886059956,181.47718697365482,182.5838348086074,183.16036262841467,180.26666666670158,181.47272727272704,181.83095238095245,182.67096774193547,196.9,161.1,3.6312849162011176,0,185.5,186.16,0.036312849162011177,187.03016736108745,182.25,177.46983263891255
2016-12-06,27728861,5051414702,181.0,183.0,180.5,182.0,3.0,10430,180.99999999999986,182.15,181.925,183.95000000000007,180.99999999999986,182.15,181.925,183.95000000000007,181.00924590706637,181.57224388753576,182.52823149350195,183.08550052335568,180.60000000003495,181.40909090909068,181.80714285714294,182.5215053763441,200.20000000000002,163.8,2.197802197802198,0,186.0,189.28,0.02197802197802198,185.74959148145294,181.925,178.10040851854708
2016-12-07,14529260,2645149219,183.0,183.5,181.5,181.5,-0.5,5127,180.69999999999987,181.75,181.9,183.61666666666673,180.69999999999987,181.75,181.9,183.61666666666673,181.17283060471092,181.55910863525654,182.430304684597,182.98321016701016,180.76666666670164,181.29090909090885,181.76666666666674,182.36344086021506,199.65,163.35,1.9283746556473829,0,186.0,188.76000000000002,0.024793388429752067,185.7288379438158,181.9,178.07116205618422
2016-12-08,27276757,5030766288,184.0,185.5,183.0,185.5,4.0,11258,181.19999999999987,182.0,181.9,183.51666666666674,181.19999999999987,182.0,181.9,183.51666666666674,182.61522040314063,182.27563433793716,182.72265661939727,183.1455837046224,182.3666666667017,181.97272727272704,182.1095238095239,182.48494623655915,204.05,166.95000000000002,0.2695417789757413,0,186.0,192.92000000000002,0.0026954177897574125,185.7288379438158,181.9,178.07116205618422
2016-12-09,24890768,4618750580,186.0,186.0,184.5,186.0,0.5,8116,182.79999999999987,182.4,182.125,183.40000000000006,182.79999999999987,182.4,182.125,183.40000000000006,183.7434802687604,182.9527917310395,183.03478456040705,183.32973959464675,183.9666666667017,182.69999999999976,182.50000000000006,182.6451612903226,204.60000000000002,167.4,0.8064516129032258,0,187.5,193.44,0.008064516129032258,186.34252296970695,182.125,177.90747703029305
2016-12-12,18817929,3494579936,186.0,187.0,184.0,185.0,-1.0,6853,183.99999999999986,182.5,182.35,183.2833333333334,183.99999999999986,182.5,182.35,183.2833333333334,184.1623201791736,183.32501141630505,183.22194793560638,183.437498330476,184.7000000000351,183.17272727272703,182.7738095238096,182.7483870967742,203.50000000000003,166.5,1.0810810810810811,0,187.5,192.4,0.013513513513513514,186.6755057507755,182.35,178.0244942492245
2016-12-13,23692594,4398859330,186.5,186.5,184.5,186.0,1.0,7561,184.79999999999987,182.9,182.65,183.1666666666667,184.79999999999987,182.9,182.65,183.1666666666667,184.77488011944908,183.81137297697686,183.48652432269148,183.60282101883237,185.36666666670178,183.80909090909068,183.12142857142865,182.9236559139785,204.60000000000002,167.4,-0.5376344086021506,0,187.5,193.44,0.008064516129032258,187.11206230346502,182.65,178.187937696535
2016-12-14,16768971,3131823106,186.5,187.5,185.5,187.5,1.5,6485,185.99999999999986,183.35,183.025,183.21666666666673,185.99999999999986,183.35,183.025,183.21666666666673,185.68325341296605,184.48203243570833,183.86876010148276,183.85425192084318,186.2666666667018,184.64545454545433,183.5833333333334,183.20322580645163,206.25000000000003,168.75,-2.666666666666667,0,187.5,195.0,0.0,187.7839389573719,183.025,178.2660610426281
2016-12-15,24244941,4508246366,185.0,187.5,184.5,187.0,-0.5,6135,186.29999999999987,183.75,183.3,183.30000000000007,186.29999999999987,183.75,183.3,183.30000000000007,186.12216894197738,184.939844720125,184.16697342515107,184.05720340982103,186.60000000003518,185.30909090909068,183.96190476190483,183.44731182795698,205.70000000000002,168.3,-2.406417112299465,0,187.0,194.48000000000002,0.0,188.30399840127663,183.3,178.2960015987234
2016-12-16,36266938,6720634530,185.5,187.0,185.0,185.0,-2.0,7994,186.09999999999985,184.45,183.5,183.31666666666672,186.09999999999985,184.45,183.5,183.31666666666672,185.7481126279849,184.95078204373863,184.24630928942238,184.11802899628418,186.16666666670187,185.5363636363634,184.1238095238096,183.55698924731183,203.50000000000003,166.5,-2.7027027027027026,0,185.0,192.4,0.0,188.4396356140908,183.5,178.5603643859092
2016-12-19,20553355,3763429465,184.0,184.5,182.5,182.5,-2.5,7956,185.59999999999985,184.8,183.575,183.10000000000005,185.59999999999985,184.8,183.575,183.10000000000005,184.6654084186566,184.50518530851343,184.0799941190012,184.01364002878196,184.96666666670188,185.18181818181796,184.0285714285715,183.5043010752688,200.75000000000003,164.25,-1.9178082191780823,0,182.5,189.8,0.0,188.4048550702908,183.575,178.74514492970917
2016-12-20,24243414,4394840051,181.0,182.5,180.0,182.5,0.0,10223,184.89999999999986,184.85,183.5,182.90000000000006,184.89999999999986,184.85,183.5,182.90000000000006,183.94360561243772,184.140606161511,183.92951848862015,183.91598583337668,183.93333333336858,184.76363636363612,183.92619047619056,183.46559139784947,200.75000000000003,164.25,-2.191780821917808,0,182.5,189.8,0.0,188.34767985741632,183.5,178.65232014258368
2016-12-21,32234176,5828554894,181.0,182.0,180.0,180.0,-2.5,11377,183.39999999999986,184.7,183.225,182.8333333333334,183.39999999999986,184.7,183.225,182.8333333333334,182.62907040829182,183.3877686775999,183.55527863256108,183.66334158606205,182.30000000003528,183.88181818181795,183.5928571428572,183.27849462365592,198.00000000000003,162.0,-0.2777777777777778,0,180.0,187.20000000000002,0.0,188.20972667255012,183.225,178.24027332744987
2016-12-22,26509271,4758580950,180.0,180.5,179.0,179.0,-1.0,10768,181.79999999999987,184.05,183.025,182.61666666666673,181.79999999999987,184.05,183.025,182.61666666666673,181.41938027219456,182.5899925543999,183.12144257231716,183.36248083857419,180.83333333336864,182.84545454545432,183.19047619047626,183.03118279569892,196.9,161.1,0.5586592178770949,0,180.0,186.16,0.00558659217877095,188.3398377209467,183.025,177.71016227905332
2016-12-23,24376885,4359360001,179.0,180.0,178.5,178.5,-0.5,9298,180.49999999999986,183.3,182.85,182.51666666666674,180.49999999999986,183.3,182.85,182.51666666666674,180.44625351479638,181.84635754450903,182.68130518447742,183.04877239737584,179.73333333336868,181.83636363636342,182.75952380952387,182.76559139784945,196.35000000000002,160.65,1.9607843137254901,0,182.0,185.64000000000001,0.0196078431372549,188.50773806392706,182.85,177.19226193607292
2016-12-26,5694358,1021265940,179.0,180.0,179.0,179.5,1.0,3404,179.89999999999986,182.75,182.625,182.4833333333334,179.89999999999986,182.75,182.625,182.4833333333334,180.13083567653092,181.41974708187104,182.37832373833672,182.81981933948063,179.4000000000354,181.14545454545433,182.44047619047626,182.57096774193548,197.45000000000002,161.55,0.2785515320334262,0,182.0,186.68,0.013927576601671309,188.43770160940727,182.625,176.81229839059273
2016-12-27,8276087,1488495160,180.0,180.5,179.5,180.0,0.5,4246,179.39999999999986,182.15,182.525,182.4833333333334,179.39999999999986,182.15,182.525,182.4833333333334,180.08722378435394,181.16161124880358,182.15181671563798,182.63789551112706,179.43333333336875,180.64545454545433,182.19047619047626,182.41075268817204,198.00000000000003,162.0,0.8333333333333334,0,182.0,187.20000000000002,0.011111111111111112,188.44509290467525,182.525,176.60490709532476
2016-12-28,21441126,3896591783,181.0,182.0,180.5,182.0,2.0,7026,179.79999999999987,181.6,182.475,182.55000000000007,179.79999999999987,181.6,182.475,182.55000000000007,180.72481585623595,181.31404556720292,182.13735798081532,182.5967409620221,180.30000000003545,180.6181818181816,182.14047619047625,182.3795698924731,200.20000000000002,163.8,0.5494505494505495,0,183.0,189.28,0.005494505494505495,188.39509290467524,182.475,176.55490709532475
2016-12-29,30211764,5453513284,180.0,181.5,180.0,180.0,-2.0,10947,179.99999999999986,180.9,182.325,182.50000000000006,179.99999999999986,180.9,182.325,182.50000000000006,180.48321057082396,181.07512819134786,181.93380007788053,182.42920928705294,180.36666666670214,180.3272727272725,181.90476190476198,182.21505376344086,198.00000000000003,162.0,1.6666666666666667,0,183.0,187.20000000000002,0.016666666666666666,188.33561560907052,182.325,176.31438439092946
2016-12-30,36748382,6647442778,181.0,182.5,180.0,181.5,1.5,11638,180.59999999999985,180.55,182.5,182.51666666666674,180.59999999999985,180.55,182.5,182.51666666666674,180.8221403805493,181.1523776111028,181.89248578474906,182.36926030079147,180.86666666670217,180.4363636363634,181.82619047619053,182.1505376344086,199.65,163.35,1.1019283746556474,0,183.5,188.76000000000002,0.011019283746556474,188.19209978830258,182.5,176.80790021169742
2017-01-03,23550783,4300648272,181.5,183.5,181.0,183.0,1.5,8743,181.29999999999987,180.6,182.7,182.5833333333334,181.29999999999987,180.6,182.7,182.5833333333334,181.54809358703287,181.48830895453864,181.99796332905868,182.40995318461137,181.66666666670218,180.88181818181795,181.8738095238096,182.18172043010753,201.3,164.70000000000002,0.546448087431694,0,184.0,190.32,0.00546448087431694,188.1626001135014,182.7,177.23739988649857
2017-01-04,24482374,4478699942,183.0,184.0,181.5,183.0,0.0,8476,181.89999999999986,180.65,182.75,182.55000000000007,181.89999999999986,180.65,182.75,182.55000000000007,182.03206239135525,181.76316187189525,182.09339539295786,182.44802072108806,182.2333333333689,181.31818181818159,181.902380952381,182.20860215053764,201.3,164.70000000000002,0.546448087431694,0,184.0,190.32,0.00546448087431694,188.20435605731785,182.75,177.29564394268215
2017-01-05,21373561,3913389163,182.0,183.5,181.5,183.5,0.5,8297,182.19999999999987,181.0,182.85,182.4833333333334,182.19999999999987,181.0,182.85,182.4833333333334,182.52137492757018,182.07895062245976,182.2273577364857,182.5158903519856,182.76666666670226,181.83636363636342,181.9738095238096,182.2698924731183,201.85000000000002,165.15,0.2724795640326975,0,184.0,190.84,0.0027247956403269754,188.28231074221728,182.85,177.4176892577827
2017-01-06,23120808,4250912732,184.0,184.5,183.5,184.0,0.5,9659,182.99999999999986,181.5,182.775,182.51666666666674,182.99999999999986,181.5,182.775,182.51666666666674,183.01424995171345,182.42823232746707,182.39618080920133,182.6116393615349,183.3666666667023,182.38181818181795,182.0833333333334,182.36774193548388,202.4,165.6,-1.0869565217391304,0,184.0,191.36,0.0,188.09923703454066,182.775,177.45076296545935
2017-01-09,18583788,3419409204,184.0,185.0,183.0,184.0,0.0,5759,183.49999999999986,182.05,182.675,182.5833333333334,183.49999999999986,182.05,182.675,182.5833333333334,183.3428333011423,182.7140082679276,182.54892549403928,182.70121101562944,183.70000000003566,182.83636363636342,182.20000000000007,182.46344086021506,202.4,165.6,0.2717391304347826,0,184.5,191.36,0.002717391304347826,187.82548541401366,182.675,177.52451458598637
2017-01-10,20691305,3811496280,184.5,185.5,183.5,184.0,0.0,7831,183.69999999999987,182.5,182.625,182.5833333333334,183.69999999999987,182.5,182.625,182.5833333333334,183.5618888674282,182.9478249464862,182.68712306603555,182.78500385333078,183.86666666670234,183.19090909090886,182.32619047619053,182.55483870967743,202.4,165.6,-1.358695652173913,0,184.5,191.36,0.002717391304347826,187.70313942305702,182.625,177.54686057694298
2017-01-11,29747168,5438136536,185.0,185.0,181.5,182.0,-2.0,10509,183.49999999999986,182.7,182.425,182.5833333333334,183.49999999999986,182.7,182.425,182.5833333333334,183.04125924495213,182.77549313803416,182.62168277403217,182.73435844343848,183.3000000000357,183.09999999999977,182.26666666666674,182.51720430107528,200.20000000000002,163.8,-1.3736263736263736,0,184.5,189.28,0.013736263736263736,187.26519627701097,182.425,177.58480372298905
2017-01-12,48599502,8959263194,182.5,185.5,182.5,184.5,2.5,13220,183.69999999999987,182.95,182.275,182.63333333333338,183.69999999999987,182.95,182.275,182.63333333333338,183.5275061633014,183.08903984020978,182.80057012888625,182.84827080192633,183.63333333336908,183.4272727272725,182.46428571428578,182.64086021505378,202.95000000000002,166.05,-1.8970189701897018,0,184.5,191.88,0.0,186.6393441660788,182.275,177.9106558339212
2017-01-13,53089358,9622624651,180.5,182.5,180.5,181.5,-3.0,16366,183.19999999999987,183.1,182.0,182.5833333333334,183.19999999999987,183.1,182.0,182.5833333333334,182.85167077553427,182.80012350562617,182.67670630708756,182.76128558889883,182.90000000003576,183.16363636363613,182.39047619047625,182.56774193548387,199.65,163.35,-0.27548209366391185,0,181.5,188.76000000000002,0.0,185.79473319220128,182.0,178.20526680779872
